,match_id,player,runs_scored_each_inning,total_runs_scored,balls_faced_each_inning
9235,1082633,AR Patel,38,1653,20
9236,1082633,CH Gayle,0,4997,2
9237,1082633,GJ Maxwell,6,2772,11
9238,1082633,HM Amla,1,577,3
9239,1082633,KM Jadhav,6,1208,6
9240,1082633,M Vohra,25,1083,28
9241,1082633,MJ Guptill,9,271,10
9242,1082633,MM Sharma,6,124,4
9243,1082633,Mandeep Singh,46,1706,40
9244,1082633,P Negi,21,365,25
9245,1082633,S Aravind,4,59,6
9246,1082633,S Badree,8,13,10
9247,1082633,SE Marsh,20,2489,17
9248,1082633,SR Watson,3,3880,6
9249,1082633,V Kohli,6,8014,6
9250,1082633,VR Aaron,0,50,5
9251,1082633,WP Saha,21,2934,25
9252,1082633,YS Chahal,4,37,4
9253,1082634,AM Rahane,22,4642,20
9254,1082634,B Kumar,0,306,1
9255,1082634,BA Stokes,39,935,26
9256,1082634,Bipul Sharma,8,187,8
9257,1082634,DA Warner,40,6567,34
9258,1082634,DT Christian,4,460,2
9259,1082634,KS Williamson,4,2132,2
9260,1082634,MC Henriques,4,1000,6
9261,1082634,MK Tiwary,9,1695,5
9262,1082634,MS Dhoni,31,5243,23
9263,1082634,NV Ojha,9,1554,9
9264,1082634,RA Tripathi,1,2236,4
9265,1082634,Rashid Khan,3,545,4
9266,1082634,S Dhawan,19,6769,12
9267,1082634,S Kaul,0,20,2
9268,1082634,SN Thakur,0,307,1
9269,1082634,SPD Smith,34,2495,40
9270,1082634,Washington Sundar,1,378,3
9271,1082634,Yuvraj Singh,47,2754,44
9272,1082635,A Mishra,9,381,15
9273,1082635,CJ Anderson,10,538,8
9274,1082635,HH Pandya,29,2534,17
9275,1082635,K Rabada,0,206,5
9276,1082635,KA Pollard,63,3437,38
9277,1082635,KK Nair,21,1496,15
9278,1082635,LMP Simmons,66,1079,44
9279,1082635,MN Samuels,1,161,5
9280,1082635,Mohammed Shami,7,74,4
9281,1082635,PA Patel,25,2848,23
9282,1082635,PJ Cummins,10,515,10
9283,1082635,RG Sharma,10,6630,6
9284,1082635,RR Pant,0,3297,3
9285,1082635,SS Iyer,3,3131,6
9286,1082635,SV Samson,0,4419,1
9287,1082635,Z Khan,2,117,11
9288,1082636,AB de Villiers,10,5181,8
9289,1082636,C de Grandhomme,31,303,28
9290,1082636,CA Lynn,50,1329,22
9291,1082636,CH Gayle,0,4997,1
9292,1082636,G Gambhir,14,4217,16
9293,1082636,KM Jadhav,8,1208,9
9294,1082636,MK Pandey,4,3859,3
9295,1082636,Mandeep Singh,52,1706,44
9296,1082636,P Negi,5,365,3
9297,1082636,SP Narine,54,1534,19
9298,1082636,TM Head,75,772,48
9299,1082636,V Kohli,5,8014,9
9300,1082636,YK Pathan,0,3222,6
9301,1082637,AJ Finch,2,2092,2
9302,1082637,AR Patel,2,1653,1
9303,1082637,DR Smith,74,2385,39
9304,1082637,GJ Maxwell,20,2772,11
9305,1082637,HM Amla,104,577,61
9306,1082637,Ishan Kishan,29,2644,24
9307,1082637,KD Karthik,35,4843,23
9308,1082637,MJ Guptill,2,271,5
9309,1082637,RA Jadeja,7,2959,8
9310,1082637,SE Marsh,58,2489,45
9311,1082637,SK Raina,39,5536,25
9312,1082638,DA Warner,6,6567,6
9313,1082638,HH Pandya,15,2534,25
9314,1082638,Harbhajan Singh,1,833,4
9315,1082638,KA Pollard,5,3437,11
9316,1082638,KV Sharma,5,351,5
9317,1082638,LMP Simmons,1,1079,5
9318,1082638,MC Henriques,44,1000,35
9319,1082638,MJ McClenaghan,2,85,1
9320,1082638,N Rana,9,2636,12
9321,1082638,PA Patel,23,2848,18
9322,1082638,RG Sharma,67,6630,45
9323,1082638,S Dhawan,62,6769,46
9324,1082638,V Shankar,15,1115,13
9325,1082638,Yuvraj Singh,9,2754,12
9326,1082639,AR Patel,8,1653,10
9327,1082639,C de Grandhomme,11,303,7
9328,1082639,CA Lynn,84,1329,54
9329,1082639,CR Woakes,8,78,6
9330,1082639,G Gambhir,8,4217,18
9331,1082639,GJ Maxwell,44,2772,27
9332,1082639,M Vohra,25,1083,18
9333,1082639,MJ Guptill,12,271,16
9334,1082639,MK Pandey,18,3859,23
9335,1082639,R Tewatia,15,1013,8
9336,1082639,RV Uthappa,0,4954,1
9337,1082639,SE Marsh,11,2489,11
9338,1082639,SP Narine,18,1534,10
9339,1082639,Swapnil Singh,2,51,2
9340,1082639,WP Saha,38,2934,34
9341,1082639,YK Pathan,2,3222,3
9342,1082640,A Mishra,8,381,2
9343,1082640,AJ Finch,69,2092,40
9344,1082640,CJ Anderson,6,538,6
9345,1082640,CR Brathwaite,11,181,11
9346,1082640,DR Smith,8,2385,8
9347,1082640,Ishan Kishan,34,2644,27
9348,1082640,JP Faulkner,14,527,8
9349,1082640,KD Karthik,40,4843,29
9350,1082640,KK Nair,30,1496,15
9351,1082640,MN Samuels,1,161,4
9352,1082640,Mohammed Shami,4,74,2
9353,1082640,PJ Cummins,24,515,13
9354,1082640,RA Jadeja,13,2959,7
9355,1082640,RR Pant,4,3297,2
9356,1082640,SK Raina,6,5536,5
9357,1082640,SS Iyer,96,3131,57
9358,1082640,SV Samson,10,4419,7
9359,1082641,AR Patel,19,1653,13
9360,1082641,GJ Maxwell,47,2772,22
9361,1082641,HH Pandya,30,2534,14
9362,1082641,Harbhajan Singh,2,833,4
9363,1082641,KA Pollard,50,3437,26
9364,1082641,KV Sharma,19,351,6
9365,1082641,LMP Simmons,59,1079,33
9366,1082641,MJ Guptill,36,271,18
9367,1082641,N Rana,12,2636,12
9368,1082641,PA Patel,38,2848,24
9369,1082641,RG Sharma,5,6630,7
9370,1082641,SE Marsh,25,2489,17
9371,1082641,WP Saha,93,2934,59
9372,1082642,A Mishra,13,381,10
9373,1082642,AM Rahane,0,4642,1
9374,1082642,BA Stokes,33,935,26
9375,1082642,CJ Anderson,3,538,6
9376,1082642,DT Christian,3,460,3
9377,1082642,KK Nair,64,1496,45
9378,1082642,MK Tiwary,60,1695,46
9379,1082642,MN Samuels,27,161,22
9380,1082642,MS Dhoni,5,5243,5
9381,1082642,Mohammed Shami,2,74,4
9382,1082642,PJ Cummins,11,515,7
9383,1082642,RA Tripathi,7,2236,6
9384,1082642,RR Pant,36,3297,22
9385,1082642,SPD Smith,38,2495,35
9386,1082642,SS Iyer,3,3131,4
9387,1082642,SV Samson,2,4419,4
9388,1082642,Washington Sundar,5,378,3
9389,1082643,AJ Finch,2,2092,3
9390,1082643,Ankit Soni,0,7,6
9391,1082643,DA Warner,69,6567,52
9392,1082643,DR Smith,54,2385,33
9393,1082643,Ishan Kishan,61,2644,41
9394,1082643,JP Faulkner,8,527,10
9395,1082643,KD Karthik,0,4843,1
9396,1082643,MC Henriques,4,1000,2
9397,1082643,MM Patel,0,39,1
9398,1082643,P Kumar,1,340,2
9399,1082643,PJ Sangwan,0,26,1
9400,1082643,RA Jadeja,20,2959,15
9401,1082643,S Dhawan,18,6769,12
9402,1082643,SK Raina,2,5536,5
9403,1082643,V Shankar,63,1115,44
9404,1082644,AT Rayudu,63,4348,37
9405,1082644,C de Grandhomme,29,303,16
9406,1082644,CA Lynn,26,1329,15
9407,1082644,G Gambhir,21,4217,17
9408,1082644,HH Pandya,1,2534,3
9409,1082644,KA Pollard,13,3437,11
9410,1082644,KH Pandya,0,1647,1
9411,1082644,Kuldeep Yadav,16,183,15
9412,1082644,LMP Simmons,0,1079,5
9413,1082644,MK Pandey,33,3859,33
9414,1082644,RG Sharma,27,6630,22
9415,1082644,RV Uthappa,2,4954,4
9416,1082644,SP Narine,0,1534,4
9417,1082644,SS Tiwary,52,1494,46
9418,1082644,TA Boult,5,83,8
9419,1082644,UT Yadav,4,208,4
9420,1082644,YK Pathan,20,3222,9
9421,1082645,AM Rahane,34,4642,34
9422,1082645,AR Patel,22,1653,21
9423,1082645,EJG Morgan,4,1406,4
9424,1082645,GJ Maxwell,0,2772,4
9425,1082645,I Sharma,1,57,5
9426,1082645,MJ Guptill,0,271,1
9427,1082645,MM Sharma,6,124,12
9428,1082645,R Tewatia,4,1013,3
9429,1082645,RA Tripathi,28,2236,21
9430,1082645,SE Marsh,10,2489,13
9431,1082645,SPD Smith,15,2495,18
9432,1082645,Swapnil Singh,10,51,17
9433,1082645,WP Saha,13,2934,18
9434,1082646,A Mishra,7,381,4
9435,1082646,CH Gayle,48,4997,39
9436,1082646,CJ Anderson,3,538,9
9437,1082646,KK Nair,26,1496,22
9438,1082646,KM Jadhav,12,1208,10
9439,1082646,MN Samuels,0,161,1
9440,1082646,Mohammed Shami,21,74,9
9441,1082646,P Negi,13,365,6
9442,1082646,PJ Cummins,7,515,3
9443,1082646,RR Pant,45,3297,34
9444,1082646,S Nadeem,2,39,6
9445,1082646,SR Watson,4,3880,5
9446,1082646,SS Iyer,32,3131,31
9447,1082646,SV Samson,0,4419,2
9448,1082646,Sachin Baby,12,144,10
9449,1082646,TM Head,2,772,2
9450,1082646,V Kohli,58,8014,46
9451,1082646,Vishnu Vinod,3,56,9
9452,1082646,Z Khan,1,117,1
9453,1082647,AM Rahane,56,4642,44
9454,1082647,AT Rayudu,0,4348,3
9455,1082647,HH Pandya,14,2534,10
9456,1082647,JJ Bumrah,16,68,11
9457,1082647,KA Pollard,7,3437,10
9458,1082647,KH Pandya,15,1647,12
9459,1082647,KV Sharma,4,351,8
9460,1082647,LMP Simmons,5,1079,15
9461,1082647,MJ McClenaghan,12,85,12
9462,1082647,MK Tiwary,58,1695,48
9463,1082647,MS Dhoni,40,5243,29
9464,1082647,PA Patel,52,2848,42
9465,1082647,RA Tripathi,0,2236,2
9466,1082647,RG Sharma,1,6630,2
9467,1082647,SL Malinga,7,88,2
9468,1082647,SPD Smith,1,2495,2
9469,1082648,Bipul Sharma,2,187,3
9470,1082648,CA Lynn,6,1329,2
9471,1082648,CJ Jordan,0,81,1
9472,1082648,DA Warner,37,6567,35
9473,1082648,G Gambhir,32,4217,21
9474,1082648,IR Jaggi,5,76,8
9475,1082648,KS Williamson,24,2132,26
9476,1082648,NV Ojha,16,1554,17
9477,1082648,RV Uthappa,1,4954,3
9478,1082648,S Dhawan,11,6769,13
9479,1082648,V Shankar,22,1115,18
9480,1082648,YK Pathan,0,3222,1
9481,1082648,Yuvraj Singh,9,2754,9
9482,1082649,AS Rajpoot,4,26,7
9483,1082649,AT Rayudu,6,4348,12
9484,1082649,C de Grandhomme,0,303,1
9485,1082649,CA Lynn,4,1329,8
9486,1082649,G Gambhir,12,4217,16
9487,1082649,IR Jaggi,28,76,32
9488,1082649,KA Pollard,9,3437,10
9489,1082649,KH Pandya,45,1647,30
9490,1082649,LMP Simmons,3,1079,6
9491,1082649,NM Coulter-Nile,6,82,4
9492,1082649,PA Patel,14,2848,9
9493,1082649,PP Chawla,2,624,6
9494,1082649,RG Sharma,26,6630,24
9495,1082649,RV Uthappa,1,4954,3
9496,1082649,SA Yadav,31,3594,26
9497,1082649,SP Narine,10,1534,10
9498,1082649,UT Yadav,2,208,3
9499,1082650,AM Rahane,44,4642,38
9500,1082650,AT Rayudu,12,4348,16
9501,1082650,DT Christian,4,460,2
9502,1082650,HH Pandya,10,2534,9
9503,1082650,KA Pollard,7,3437,3
9504,1082650,KH Pandya,47,1647,41
9505,1082650,KV Sharma,1,351,5
9506,1082650,LMP Simmons,3,1079,8
9507,1082650,MG Johnson,13,167,14
9508,1082650,MK Tiwary,7,1695,8
9509,1082650,MS Dhoni,10,5243,13
9510,1082650,PA Patel,4,2848,6
9511,1082650,RA Tripathi,3,2236,8
9512,1082650,RG Sharma,24,6630,23
9513,1082650,SPD Smith,51,2495,53
9514,1082650,Washington Sundar,0,378,1
9515,1136561,AT Rayudu,22,4348,19
9516,1136561,DJ Bravo,68,1560,30
9517,1136561,DL Chahar,0,80,1
9518,1136561,E Lewis,0,654,2
9519,1136561,HH Pandya,22,2534,20
9520,1136561,Harbhajan Singh,8,833,6
9521,1136561,Imran Tahir,2,33,2
9522,1136561,Ishan Kishan,40,2644,29
9523,1136561,KH Pandya,41,1647,23
9524,1136561,KM Jadhav,24,1208,23
9525,1136561,MA Wood,1,12,5
9526,1136561,MS Dhoni,5,5243,5
9527,1136561,RA Jadeja,12,2959,13
9528,1136561,RG Sharma,15,6630,19
9529,1136561,SA Yadav,43,3594,29
9530,1136561,SK Raina,4,5536,6
9531,1136561,SR Watson,16,3880,14
9532,1136562,C Munro,4,177,6
9533,1136562,CH Morris,27,618,16
9534,1136562,DA Miller,24,2924,23
9535,1136562,DT Christian,13,460,13
9536,1136562,G Gambhir,55,4217,42
9537,1136562,KK Nair,50,1496,33
9538,1136562,KL Rahul,51,4689,16
9539,1136562,MA Agarwal,7,2669,5
9540,1136562,MP Stoinis,22,1866,15
9541,1136562,R Tewatia,9,1013,7
9542,1136562,RR Pant,28,3297,13
9543,1136562,SS Iyer,11,3131,13
9544,1136562,V Shankar,13,1115,14
9545,1136562,Yuvraj Singh,12,2754,22
9546,1136563,AB de Villiers,44,5181,23
9547,1136563,AD Russell,15,2488,13
9548,1136563,BB McCullum,43,2882,28
9549,1136563,CA Lynn,5,1329,8
9550,1136563,CR Woakes,5,78,5
9551,1136563,KD Karthik,35,4843,32
9552,1136563,Mandeep Singh,37,1706,18
9553,1136563,N Rana,34,2636,27
9554,1136563,Q de Kock,4,3160,4
9555,1136563,R Vinay Kumar,6,310,4
9556,1136563,RK Singh,6,893,7
9557,1136563,RV Uthappa,13,4954,12
9558,1136563,SN Khan,6,585,10
9559,1136563,SP Narine,50,1534,20
9560,1136563,V Kohli,31,8014,33
9561,1136564,AM Rahane,13,4642,14
9562,1136564,B Laughlin,1,5,3
9563,1136564,BA Stokes,5,935,8
9564,1136564,DJM Short,4,115,5
9565,1136564,DS Kulkarni,3,104,4
9566,1136564,JC Buttler,6,3583,9
9567,1136564,JD Unadkat,1,197,2
9568,1136564,K Gowtham,0,247,2
9569,1136564,KS Williamson,36,2132,35
9570,1136564,RA Tripathi,17,2236,15
9571,1136564,S Dhawan,78,6769,59
9572,1136564,S Gopal,18,180,20
9573,1136564,SV Samson,49,4419,43
9574,1136564,WP Saha,5,2934,6
9575,1136565,AD Russell,88,2488,36
9576,1136565,AT Rayudu,39,4348,26
9577,1136565,CA Lynn,22,1329,16
9578,1136565,DJ Bravo,11,1560,5
9579,1136565,KD Karthik,26,4843,26
9580,1136565,MS Dhoni,25,5243,30
9581,1136565,N Rana,16,2636,14
9582,1136565,RA Jadeja,11,2959,8
9583,1136565,RK Singh,2,893,4
9584,1136565,RV Uthappa,29,4954,17
9585,1136565,SK Raina,14,5536,12
9586,1136565,SP Narine,12,1534,5
9587,1136565,SR Watson,42,3880,19
9588,1136565,SW Billings,56,503,23
9589,1136565,TK Curran,2,127,5
9590,1136566,AM Rahane,45,4642,40
9591,1136566,BA Stokes,16,935,12
9592,1136566,CH Morris,17,618,7
9593,1136566,DJM Short,6,115,3
9594,1136566,GJ Maxwell,17,2772,12
9595,1136566,JC Buttler,29,3583,19
9596,1136566,K Gowtham,2,247,2
9597,1136566,RA Tripathi,15,2236,11
9598,1136566,RR Pant,20,3297,15
9599,1136566,SV Samson,37,4419,22
9600,1136566,V Shankar,3,1115,3
9601,1136567,B Stanlake,5,5,2
9602,1136567,BCJ Cutting,9,238,9
9603,1136567,DJ Hooda,32,1466,26
9604,1136567,E Lewis,29,654,18
9605,1136567,Ishan Kishan,9,2644,9
9606,1136567,JJ Bumrah,4,68,5
9607,1136567,KA Pollard,28,3437,23
9608,1136567,KH Pandya,15,1647,11
9609,1136567,KS Williamson,6,2132,4
9610,1136567,M Markande,6,48,3
9611,1136567,MK Pandey,11,3859,8
9612,1136567,PJ Sangwan,0,26,5
9613,1136567,RG Sharma,11,6630,10
9614,1136567,Rashid Khan,0,545,1
9615,1136567,S Dhawan,45,6769,28
9616,1136567,S Kaul,0,20,4
9617,1136567,SA Yadav,28,3594,31
9618,1136567,Sandeep Sharma,0,54,2
9619,1136567,Shakib Al Hasan,12,795,12
9620,1136567,WP Saha,22,2934,20
9621,1136567,YK Pathan,14,3222,14
9622,1136568,AB de Villiers,57,5181,40
9623,1136568,AJ Finch,0,2092,1
9624,1136568,AJ Tye,7,91,8
9625,1136568,AR Patel,2,1653,3
9626,1136568,BB McCullum,0,2882,1
9627,1136568,CR Woakes,1,78,2
9628,1136568,KK Nair,29,1496,27
9629,1136568,KL Rahul,47,4689,30
9630,1136568,MA Agarwal,15,2669,11
9631,1136568,MM Sharma,1,124,3
9632,1136568,MP Stoinis,11,1866,9
9633,1136568,Mandeep Singh,22,1706,20
9634,1136568,Mujeeb Ur Rahman,0,12,2
9635,1136568,Q de Kock,45,3160,34
9636,1136568,R Ashwin,33,800,21
9637,1136568,SN Khan,0,585,1
9638,1136568,V Kohli,21,8014,16
9639,1136568,Washington Sundar,9,378,4
9640,1136568,Yuvraj Singh,4,2754,4
9641,1136569,A Dananjaya,4,4,5
9642,1136569,E Lewis,48,654,31
9643,1136569,G Gambhir,15,4217,16
9644,1136569,GJ Maxwell,13,2772,6
9645,1136569,HH Pandya,2,2534,3
9646,1136569,Ishan Kishan,44,2644,23
9647,1136569,JJ Roy,91,614,54
9648,1136569,KA Pollard,0,3437,1
9649,1136569,KH Pandya,11,1647,11
9650,1136569,M Markande,4,48,3
9651,1136569,RG Sharma,18,6630,16
9652,1136569,RR Pant,47,3297,25
9653,1136569,SA Yadav,53,3594,32
9654,1136569,SS Iyer,27,3131,20
9655,1136570,AD Russell,9,2488,5
9656,1136570,CA Lynn,49,1329,34
9657,1136570,DJ Hooda,5,1466,9
9658,1136570,KD Karthik,29,4843,27
9659,1136570,KS Williamson,50,2132,44
9660,1136570,MG Johnson,4,167,5
9661,1136570,MK Pandey,4,3859,11
9662,1136570,N Rana,18,2636,16
9663,1136570,RV Uthappa,3,4954,8
9664,1136570,S Dhawan,7,6769,8
9665,1136570,SP Narine,9,1534,11
9666,1136570,Shakib Al Hasan,27,795,21
9667,1136570,Shivam Mavi,7,51,8
9668,1136570,Shubman Gill,3,3216,9
9669,1136570,WP Saha,24,2934,18
9670,1136570,YK Pathan,17,3222,8
9671,1136571,AB de Villiers,20,5181,18
9672,1136571,AM Rahane,36,4642,22
9673,1136571,BA Stokes,27,935,22
9674,1136571,BB McCullum,4,2882,4
9675,1136571,CR Woakes,0,78,1
9676,1136571,DJM Short,11,115,18
9677,1136571,JC Buttler,23,3583,15
9678,1136571,Mandeep Singh,47,1706,25
9679,1136571,P Negi,3,365,4
9680,1136571,Q de Kock,26,3160,19
9681,1136571,RA Tripathi,14,2236,5
9682,1136571,SV Samson,92,4419,46
9683,1136571,V Kohli,57,8014,31
9684,1136571,Washington Sundar,35,378,21
9685,1136572,AJ Finch,0,2092,1
9686,1136572,AJ Tye,3,91,4
9687,1136572,AT Rayudu,49,4348,37
9688,1136572,CH Gayle,63,4997,34
9689,1136572,DJ Bravo,1,1560,1
9690,1136572,KK Nair,29,1496,17
9691,1136572,KL Rahul,37,4689,22
9692,1136572,M Vijay,12,2619,11
9693,1136572,MA Agarwal,30,2669,19
9694,1136572,MS Dhoni,79,5243,47
9695,1136572,R Ashwin,14,800,11
9696,1136572,RA Jadeja,19,2959,15
9697,1136572,SR Watson,11,3880,10
9698,1136572,SW Billings,9,503,8
9699,1136572,Yuvraj Singh,20,2754,13
9700,1136573,AD Russell,41,2488,12
9701,1136573,CA Lynn,31,1329,29
9702,1136573,CH Morris,2,618,3
9703,1136573,G Gambhir,8,4217,7
9704,1136573,GJ Maxwell,47,2772,22
9705,1136573,JJ Roy,1,614,4
9706,1136573,KD Karthik,19,4843,11
9707,1136573,Mohammed Shami,7,74,6
9708,1136573,N Rana,59,2636,36
9709,1136573,PP Chawla,0,624,3
9710,1136573,R Tewatia,1,1013,2
9711,1136573,RR Pant,43,3297,30
9712,1136573,RV Uthappa,35,4954,19
9713,1136573,S Nadeem,6,39,8
9714,1136573,SP Narine,1,1534,4
9715,1136573,SS Iyer,4,3131,3
9716,1136573,Shubman Gill,6,3216,5
9717,1136573,TA Boult,0,83,2
9718,1136573,TK Curran,2,127,3
9719,1136573,V Shankar,2,1115,4
9720,1136574,AB de Villiers,1,5181,2
9721,1136574,CJ Anderson,0,538,1
9722,1136574,CR Woakes,11,78,11
9723,1136574,E Lewis,65,654,44
9724,1136574,HH Pandya,17,2534,5
9725,1136574,Ishan Kishan,0,2644,1
9726,1136574,KA Pollard,5,3437,8
9727,1136574,KH Pandya,15,1647,13
9728,1136574,MJ McClenaghan,0,85,1
9729,1136574,Mandeep Singh,16,1706,16
9730,1136574,Mohammed Siraj,8,109,3
9731,1136574,Q de Kock,19,3160,13
9732,1136574,RG Sharma,94,6630,54
9733,1136574,SA Yadav,0,3594,1
9734,1136574,SN Khan,5,585,6
9735,1136574,UT Yadav,1,208,2
9736,1136574,V Kohli,92,8014,62
9737,1136574,Washington Sundar,7,378,8
9738,1136575,AM Rahane,36,4642,19
9739,1136575,BA Stokes,14,935,11
9740,1136575,CA Lynn,0,1329,2
9741,1136575,DJM Short,44,115,43
9742,1136575,DS Kulkarni,3,104,3
9743,1136575,JC Buttler,24,3583,21
9744,1136575,K Gowtham,12,247,7
9745,1136575,KD Karthik,42,4843,23
9746,1136575,N Rana,35,2636,28
9747,1136575,RA Tripathi,15,2236,11
9748,1136575,RV Uthappa,48,4954,37
9749,1136575,S Gopal,0,180,1
9750,1136575,SP Narine,35,1534,25
9751,1136575,SV Samson,7,4419,8
9752,1136576,AJ Finch,14,2092,6
9753,1136576,CH Gayle,104,4997,65
9754,1136576,DJ Hooda,5,1466,5
9755,1136576,KK Nair,31,1496,22
9756,1136576,KL Rahul,18,4689,21
9757,1136576,KS Williamson,54,2132,41
9758,1136576,MA Agarwal,18,2669,9
9759,1136576,MK Pandey,57,3859,47
9760,1136576,S Dhawan,0,6769,1
9761,1136576,Shakib Al Hasan,24,795,15
9762,1136576,WP Saha,6,2934,8
9763,1136576,YK Pathan,19,3222,13
9764,1136577,AM Rahane,16,4642,13
9765,1136577,AT Rayudu,12,4348,8
9766,1136577,B Laughlin,0,5,1
9767,1136577,BA Stokes,45,935,38
9768,1136577,DJ Bravo,24,1560,18
9769,1136577,H Klaasen,7,993,7
9770,1136577,JC Buttler,22,3583,20
9771,1136577,JD Unadkat,16,197,10
9772,1136577,K Gowtham,1,247,2
9773,1136577,MS Dhoni,5,5243,3
9774,1136577,RA Jadeja,2,2959,1
9775,1136577,RA Tripathi,5,2236,7
9776,1136577,S Gopal,8,180,10
9777,1136577,SK Raina,46,5536,31
9778,1136577,SR Watson,106,3880,58
9779,1136577,STR Binny,10,880,8
9780,1136577,SV Samson,2,4419,3
9781,1136577,SW Billings,3,503,7
9782,1136578,AD Russell,10,2488,8
9783,1136578,CA Lynn,74,1329,41
9784,1136578,CH Gayle,62,4997,39
9785,1136578,KD Karthik,43,4843,30
9786,1136578,KL Rahul,60,4689,28
9787,1136578,MA Agarwal,2,2669,2
9788,1136578,N Rana,3,2636,5
9789,1136578,PP Chawla,2,624,3
9790,1136578,RV Uthappa,34,4954,24
9791,1136578,SP Narine,1,1534,4
9792,1136578,Shubman Gill,14,3216,10
9793,1136578,TK Curran,1,127,3
9794,1136579,AB de Villiers,90,5181,40
9795,1136579,CJ Anderson,15,538,13
9796,1136579,G Gambhir,3,4217,10
9797,1136579,GJ Maxwell,4,2772,6
9798,1136579,JJ Roy,5,614,17
9799,1136579,M Vohra,2,1083,6
9800,1136579,Mandeep Singh,17,1706,10
9801,1136579,Q de Kock,18,3160,16
9802,1136579,R Tewatia,13,1013,9
9803,1136579,RR Pant,85,3297,50
9804,1136579,SS Iyer,52,3131,31
9805,1136579,V Kohli,30,8014,26
9806,1136580,AT Rayudu,79,4348,39
9807,1136580,DJ Hooda,1,1466,7
9808,1136580,F du Plessis,11,4571,13
9809,1136580,KS Williamson,84,2132,52
9810,1136580,MK Pandey,0,3859,2
9811,1136580,MS Dhoni,25,5243,12
9812,1136580,RK Bhui,0,10,5
9813,1136580,Rashid Khan,17,545,4
9814,1136580,SK Raina,54,5536,44
9815,1136580,SR Watson,9,3880,16
9816,1136580,Shakib Al Hasan,24,795,19
9817,1136580,WP Saha,5,2934,5
9818,1136580,YK Pathan,45,3222,28
9819,1136581,AM Rahane,14,4642,17
9820,1136581,BA Stokes,40,935,29
9821,1136581,E Lewis,0,654,1
9822,1136581,H Klaasen,0,993,1
9823,1136581,HH Pandya,4,2534,2
9824,1136581,Ishan Kishan,58,2644,42
9825,1136581,JC Archer,8,199,9
9826,1136581,JC Buttler,6,3583,8
9827,1136581,K Gowtham,33,247,11
9828,1136581,KA Pollard,21,3437,20
9829,1136581,KH Pandya,7,1647,6
9830,1136581,M Markande,0,48,1
9831,1136581,MJ McClenaghan,0,85,1
9832,1136581,RA Tripathi,9,2236,9
9833,1136581,RG Sharma,0,6630,1
9834,1136581,SA Yadav,72,3594,50
9835,1136581,SV Samson,52,4419,40
9836,1136582,A Mishra,1,381,2
9837,1136582,AJ Finch,2,2092,4
9838,1136582,AJ Tye,3,91,9
9839,1136582,BB Sran,0,10,1
9840,1136582,DA Miller,26,2924,20
9841,1136582,DT Christian,6,460,11
9842,1136582,G Gambhir,4,4217,16
9843,1136582,GJ Maxwell,12,2772,10
9844,1136582,KK Nair,34,1496,33
9845,1136582,KL Rahul,23,4689,15
9846,1136582,LE Plunkett,0,1,1
9847,1136582,MA Agarwal,21,2669,16
9848,1136582,PP Shaw,22,1892,10
9849,1136582,R Ashwin,6,800,9
9850,1136582,R Tewatia,24,1013,24
9851,1136582,RR Pant,4,3297,7
9852,1136582,SS Iyer,57,3131,46
9853,1136582,Yuvraj Singh,14,2754,17
9854,1136583,Basil Thampi,3,32,6
9855,1136583,E Lewis,5,654,9
9856,1136583,HH Pandya,3,2534,19
9857,1136583,Ishan Kishan,0,2644,3
9858,1136583,JJ Bumrah,6,68,5
9859,1136583,KA Pollard,9,3437,6
9860,1136583,KH Pandya,24,1647,20
9861,1136583,KS Williamson,29,2132,22
9862,1136583,M Markande,1,48,2
9863,1136583,MJ McClenaghan,0,85,2
9864,1136583,MK Pandey,16,3859,11
9865,1136583,Mohammad Nabi,14,221,10
9866,1136583,Mustafizur Rahman,1,13,3
9867,1136583,RG Sharma,2,6630,6
9868,1136583,Rashid Khan,6,545,9
9869,1136583,S Dhawan,5,6769,7
9870,1136583,S Kaul,2,20,9
9871,1136583,SA Yadav,34,3594,39
9872,1136583,Sandeep Sharma,0,54,1
9873,1136583,Shakib Al Hasan,2,795,4
9874,1136583,WP Saha,0,2934,2
9875,1136583,YK Pathan,29,3222,35
9876,1136584,AB de Villiers,68,5181,31
9877,1136584,AT Rayudu,82,4348,54
9878,1136584,C de Grandhomme,11,303,7
9879,1136584,CJ Anderson,2,538,8
9880,1136584,DJ Bravo,14,1560,7
9881,1136584,MS Dhoni,70,5243,39
9882,1136584,Mandeep Singh,32,1706,19
9883,1136584,P Negi,0,365,1
9884,1136584,Q de Kock,53,3160,37
9885,1136584,RA Jadeja,3,2959,6
9886,1136584,SK Raina,11,5536,10
9887,1136584,SR Watson,7,3880,4
9888,1136584,SW Billings,9,503,7
9889,1136584,UT Yadav,0,208,2
9890,1136584,V Kohli,18,8014,15
9891,1136584,Washington Sundar,13,378,4
9892,1136585,AJ Finch,8,2092,4
9893,1136585,AJ Tye,4,91,2
9894,1136585,AS Rajpoot,8,26,9
9895,1136585,BB Sran,2,10,5
9896,1136585,CH Gayle,23,4997,22
9897,1136585,KK Nair,13,1496,17
9898,1136585,KL Rahul,32,4689,26
9899,1136585,KS Williamson,0,2132,3
9900,1136585,MA Agarwal,12,2669,15
9901,1136585,MK Pandey,54,3859,52
9902,1136585,MK Tiwary,1,1695,5
9903,1136585,Mohammad Nabi,4,221,2
