,match_id,player,runs_scored_each_inning,total_runs_scored
14822,1359510,Shahbaz Ahmed,2,536
14823,1359510,V Kohli,54,8014
14824,1359510,VR Iyer,31,1326
14825,1359510,Vijaykumar Vyshak,13,14
14826,1359511,AM Rahane,15,4642
14827,1359511,AT Rayudu,0,4348
14828,1359511,D Padikkal,27,1559
14829,1359511,DP Conway,8,924
14830,1359511,Dhruv Jurel,34,347
14831,1359511,JC Buttler,27,3583
14832,1359511,MM Ali,23,1162
14833,1359511,R Ashwin,1,800
14834,1359511,RA Jadeja,23,2959
14835,1359511,RD Gaikwad,47,2380
14836,1359511,S Dube,52,1502
14837,1359511,SO Hetmyer,8,1243
14838,1359511,SV Samson,17,4419
14839,1359511,YBK Jaiswal,77,1607
14840,1359512,A Badoni,43,634
14841,1359512,Arshdeep Singh,2,29
14842,1359512,Atharva Taide,66,247
14843,1359512,DJ Hooda,11,1466
14844,1359512,JM Sharma,24,730
14845,1359512,K Rabada,0,206
14846,1359512,KH Pandya,5,1647
14847,1359512,KL Rahul,12,4689
14848,1359512,KR Mayers,54,379
14849,1359512,LS Livingstone,23,939
14850,1359512,M Shahrukh Khan,6,553
14851,1359512,MP Stoinis,72,1866
14852,1359512,N Pooran,45,1769
14853,1359512,P Simran Singh,9,756
14854,1359512,RD Chahar,0,129
14855,1359512,S Dhawan,1,6769
14856,1359512,SM Curran,21,883
14857,1359512,Sikandar Raza,36,182
14858,1359513,AD Russell,34,2488
14859,1359513,D Wiese,8,148
14860,1359513,DA Miller,32,2924
14861,1359513,HH Pandya,26,2534
14862,1359513,N Jagadeesan,19,162
14863,1359513,N Rana,4,2636
14864,1359513,RK Singh,19,893
14865,1359513,Rahmanullah Gurbaz,81,289
14866,1359513,SN Thakur,0,307
14867,1359513,Shubman Gill,49,3216
14868,1359513,V Shankar,51,1115
14869,1359513,VR Iyer,11,1326
14870,1359513,WP Saha,10,2934
14871,1359514,AJ Hosein,16,16
14872,1359514,AK Markram,8,995
14873,1359514,AR Patel,29,1653
14874,1359514,Abdul Samad,28,579
14875,1359514,Abhishek Sharma,67,1377
14876,1359514,DA Warner,0,6567
14877,1359514,H Klaasen,53,993
14878,1359514,HC Brook,0,190
14879,1359514,MA Agarwal,5,2669
14880,1359514,MK Pandey,1,3859
14881,1359514,MR Marsh,63,665
14882,1359514,PD Salt,59,653
14883,1359514,PK Garg,12,273
14884,1359514,RA Tripathi,10,2236
14885,1359514,RV Patel,11,80
14886,1359514,SN Khan,9,585
14887,1359515,Atharva Taide,13,247
14888,1359515,DP Conway,92,924
14889,1359515,JM Sharma,21,730
14890,1359515,LS Livingstone,40,939
14891,1359515,M Shahrukh Khan,2,553
14892,1359515,MM Ali,10,1162
14893,1359515,MS Dhoni,13,5243
14894,1359515,P Simran Singh,42,756
14895,1359515,RA Jadeja,12,2959
14896,1359515,RD Gaikwad,37,2380
14897,1359515,S Dhawan,28,6769
14898,1359515,S Dube,28,1502
14899,1359515,SM Curran,29,883
14900,1359515,Sikandar Raza,13,182
14901,1359516,C Green,44,707
14902,1359516,D Padikkal,2,1559
14903,1359516,Dhruv Jurel,2,347
14904,1359516,Ishan Kishan,28,2644
14905,1359516,JC Buttler,18,3583
14906,1359516,JO Holder,11,259
14907,1359516,R Ashwin,8,800
14908,1359516,RG Sharma,3,6630
14909,1359516,SA Yadav,55,3594
14910,1359516,SO Hetmyer,8,1243
14911,1359516,SV Samson,14,4419
14912,1359516,TA Boult,0,83
14913,1359516,TH David,45,659
14914,1359516,Tilak Varma,29,1156
14915,1359516,YBK Jaiswal,124,1607
14916,1359517,A Badoni,4,634
14917,1359517,A Mishra,19,381
14918,1359517,Anuj Rawat,9,318
14919,1359517,DJ Hooda,1,1466
14920,1359517,F du Plessis,44,4571
14921,1359517,GJ Maxwell,4,2772
14922,1359517,JR Hazlewood,1,19
14923,1359517,K Gowtham,23,247
14924,1359517,KD Karthik,16,4843
14925,1359517,KH Pandya,14,1647
14926,1359517,KL Rahul,0,4689
14927,1359517,KR Mayers,0,379
14928,1359517,KV Sharma,2,351
14929,1359517,MK Lomror,3,527
14930,1359517,MP Stoinis,13,1866
14931,1359517,Mohammed Siraj,0,109
14932,1359517,N Pooran,9,1769
14933,1359517,Naveen-ul-Haq,13,18
14934,1359517,PWH de Silva,8,72
14935,1359517,Ravi Bishnoi,5,32
14936,1359517,SS Prabhudessai,6,126
14937,1359517,V Kohli,31,8014
14938,1359518,A Manohar,26,231
14939,1359518,A Nortje,3,49
14940,1359518,AR Patel,27,1653
14941,1359518,Aman Hakim Khan,51,115
14942,1359518,DA Miller,0,2924
14943,1359518,DA Warner,2,6567
14944,1359518,HH Pandya,59,2534
14945,1359518,Kuldeep Yadav,0,183
14946,1359518,MK Pandey,1,3859
14947,1359518,PD Salt,0,653
14948,1359518,PK Garg,10,273
14949,1359518,R Tewatia,20,1013
14950,1359518,RR Rossouw,8,473
14951,1359518,RV Patel,23,80
14952,1359518,Rashid Khan,3,545
14953,1359518,Shubman Gill,6,3216
14954,1359518,V Shankar,6,1115
14955,1359518,WP Saha,0,2934
14956,1359519,A Badoni,59,634
14957,1359519,K Gowtham,1,247
14958,1359519,KH Pandya,0,1647
14959,1359519,KR Mayers,14,379
14960,1359519,KS Sharma,9,16
14961,1359519,M Vohra,10,1083
14962,1359519,MP Stoinis,6,1866
14963,1359519,N Pooran,20,1769
14964,1359520,C Green,23,707
14965,1359520,Ishan Kishan,75,2644
14966,1359520,JM Sharma,49,730
14967,1359520,LS Livingstone,82,939
14968,1359520,MW Short,27,117
14969,1359520,P Simran Singh,9,756
14970,1359520,RG Sharma,0,6630
14971,1359520,S Dhawan,30,6769
14972,1359520,SA Yadav,66,3594
14973,1359520,TH David,19,659
14974,1359520,Tilak Varma,26,1156
14975,1359521,AD Russell,24,2488
14976,1359521,AK Markram,41,995
14977,1359521,AS Roy,13,26
14978,1359521,Abdul Samad,21,579
14979,1359521,Abhishek Sharma,9,1377
14980,1359521,B Kumar,5,306
14981,1359521,H Klaasen,36,993
14982,1359521,HC Brook,0,190
14983,1359521,Harshit Rana,0,2
14984,1359521,JJ Roy,20,614
14985,1359521,M Jansen,1,66
14986,1359521,M Markande,1,48
14987,1359521,MA Agarwal,18,2669
14988,1359521,N Rana,42,2636
14989,1359521,RA Tripathi,20,2236
14990,1359521,RK Singh,46,893
14991,1359521,Rahmanullah Gurbaz,0,289
14992,1359521,SN Thakur,8,307
14993,1359521,SP Narine,1,1534
14994,1359521,VG Arora,2,9
14995,1359521,VR Iyer,7,1326
14996,1359522,A Zampa,7,15
14997,1359522,D Padikkal,12,1559
14998,1359522,Dhruv Jurel,9,347
14999,1359522,HH Pandya,39,2534
15000,1359522,JC Buttler,8,3583
15001,1359522,R Ashwin,2,800
15002,1359522,R Parag,4,1173
15003,1359522,SO Hetmyer,7,1243
15004,1359522,SV Samson,30,4419
15005,1359522,Sandeep Sharma,2,54
15006,1359522,Shubman Gill,36,3216
15007,1359522,TA Boult,15,83
15008,1359522,WP Saha,41,2934
15009,1359522,YBK Jaiswal,14,1607
15010,1359523,AM Rahane,21,4642
15011,1359523,AT Rayudu,12,4348
15012,1359523,Arshad Khan,1,96
15013,1359523,C Green,6,707
15014,1359523,DP Conway,44,924
15015,1359523,Ishan Kishan,7,2644
15016,1359523,JC Archer,3,199
15017,1359523,MS Dhoni,2,5243
15018,1359523,N Wadhera,64,350
15019,1359523,PP Chawla,2,624
15020,1359523,RD Gaikwad,30,2380
15021,1359523,RG Sharma,0,6630
15022,1359523,S Dube,26,1502
15023,1359523,SA Yadav,26,3594
15024,1359523,T Stubbs,20,405
15025,1359523,TH David,2,659
15026,1359524,AR Patel,8,1653
15027,1359524,Anuj Rawat,8,318
15028,1359524,DA Warner,22,6567
15029,1359524,F du Plessis,45,4571
15030,1359524,GJ Maxwell,0,2772
15031,1359524,KD Karthik,11,4843
15032,1359524,MK Lomror,54,527
15033,1359524,MR Marsh,26,665
15034,1359524,PD Salt,87,653
15035,1359524,RR Rossouw,35,473
15036,1359524,V Kohli,55,8014
15037,1359525,A Badoni,21,634
15038,1359525,DA Miller,21,2924
15039,1359525,DJ Hooda,11,1466
15040,1359525,HH Pandya,25,2534
15041,1359525,KH Pandya,0,1647
15042,1359525,KR Mayers,48,379
15043,1359525,MP Stoinis,4,1866
15044,1359525,N Pooran,3,1769
15045,1359525,Q de Kock,70,3160
15046,1359525,Ravi Bishnoi,4,32
15047,1359525,Shubman Gill,94,3216
15048,1359525,Swapnil Singh,2,51
15049,1359525,WP Saha,81,2934
15050,1359526,AK Markram,6,995
15051,1359526,Abdul Samad,17,579
15052,1359526,Abhishek Sharma,55,1377
15053,1359526,Anmolpreet Singh,33,139
15054,1359526,GD Phillips,25,65
15055,1359526,H Klaasen,26,993
15056,1359526,JC Buttler,95,3583
15057,1359526,M Jansen,3,66
15058,1359526,RA Tripathi,47,2236
15059,1359526,SO Hetmyer,7,1243
15060,1359526,SV Samson,66,4419
15061,1359526,YBK Jaiswal,35,1607
15062,1359527,AD Russell,42,2488
15063,1359527,Harpreet Brar,17,233
15064,1359527,JJ Roy,38,614
15065,1359527,JM Sharma,21,730
15066,1359527,LS Livingstone,15,939
15067,1359527,M Shahrukh Khan,21,553
15068,1359527,N Rana,51,2636
15069,1359527,P Simran Singh,12,756
15070,1359527,PBB Rajapaksa,0,277
15071,1359527,R Dhawan,19,210
15072,1359527,RK Singh,21,893
15073,1359527,Rahmanullah Gurbaz,15,289
15074,1359527,S Dhawan,57,6769
15075,1359527,SM Curran,4,883
15076,1359527,VR Iyer,11,1326
15077,1359528,Anuj Rawat,6,318
15078,1359528,C Green,2,707
15079,1359528,F du Plessis,65,4571
15080,1359528,GJ Maxwell,68,2772
15081,1359528,Ishan Kishan,42,2644
15082,1359528,KD Karthik,30,4843
15083,1359528,KM Jadhav,12,1208
15084,1359528,MK Lomror,1,527
15085,1359528,N Wadhera,52,350
15086,1359528,PWH de Silva,12,72
15087,1359528,RG Sharma,7,6630
15088,1359528,SA Yadav,83,3594
15089,1359528,TH David,0,659
15090,1359528,V Kohli,1,8014
15091,1359529,AM Rahane,21,4642
15092,1359529,AR Patel,21,1653
15093,1359529,AT Rayudu,23,4348
15094,1359529,Aman Hakim Khan,2,115
15095,1359529,DA Warner,0,6567
15096,1359529,DL Chahar,1,80
15097,1359529,DP Conway,10,924
15098,1359529,Kuldeep Yadav,0,183
15099,1359529,Lalit Yadav,12,305
15100,1359529,MK Pandey,27,3859
15101,1359529,MM Ali,7,1162
15102,1359529,MR Marsh,5,665
15103,1359529,MS Dhoni,20,5243
15104,1359529,PD Salt,17,653
15105,1359529,RA Jadeja,21,2959
15106,1359529,RD Gaikwad,24,2380
15107,1359529,RR Rossouw,35,473
15108,1359529,RV Patel,10,80
15109,1359529,S Dube,25,1502
15110,1359529,TU Deshpande,0,21
15111,1359530,AD Russell,10,2488
15112,1359530,AS Roy,6,26
15113,1359530,JC Buttler,0,3583
15114,1359530,JJ Roy,10,614
15115,1359530,N Rana,22,2636
15116,1359530,RK Singh,16,893
15117,1359530,Rahmanullah Gurbaz,18,289
15118,1359530,SN Thakur,1,307
15119,1359530,SP Narine,6,1534
15120,1359530,SV Samson,48,4419
15121,1359530,VR Iyer,57,1326
15122,1359530,YBK Jaiswal,98,1607
15123,1359531,A Manohar,2,231
15124,1359531,AS Joseph,7,27
15125,1359531,C Green,3,707
15126,1359531,DA Miller,41,2924
15127,1359531,HH Pandya,4,2534
15128,1359531,Ishan Kishan,31,2644
15129,1359531,N Wadhera,15,350
15130,1359531,Noor Ahmad,1,13
15131,1359531,R Tewatia,14,1013
15132,1359531,RG Sharma,29,6630
15133,1359531,Rashid Khan,79,545
15134,1359531,SA Yadav,103,3594
15135,1359531,Shubman Gill,6,3216
15136,1359531,TH David,5,659
15137,1359531,V Shankar,29,1115
15138,1359531,Vishnu Vinod,30,56
15139,1359531,WP Saha,2,2934
15140,1359532,AK Markram,28,995
15141,1359532,Abdul Samad,37,579
15142,1359532,Abhishek Sharma,7,1377
15143,1359532,Anmolpreet Singh,36,139
15144,1359532,B Kumar,2,306
15145,1359532,GD Phillips,0,65
15146,1359532,H Klaasen,47,993
15147,1359532,KR Mayers,2,379
15148,1359532,MP Stoinis,40,1866
15149,1359532,N Pooran,44,1769
15150,1359532,PN Mankad,64,97
15151,1359532,Q de Kock,29,3160
15152,1359532,RA Tripathi,20,2236
15153,1359533,AR Patel,1,1653
15154,1359533,Aman Hakim Khan,16,115
15155,1359533,DA Warner,54,6567
15156,1359533,Harpreet Brar,2,233
15157,1359533,JM Sharma,5,730
15158,1359533,Kuldeep Yadav,10,183
15159,1359533,LS Livingstone,4,939
15160,1359533,M Shahrukh Khan,2,553
15161,1359533,MK Pandey,0,3859
15162,1359533,MR Marsh,3,665
15163,1359533,Mukesh Kumar,6,10
15164,1359533,P Dubey,16,23
15165,1359533,P Simran Singh,103,756
15166,1359533,PD Salt,21,653
15167,1359533,RR Rossouw,5,473
15168,1359533,S Dhawan,7,6769
15169,1359533,SM Curran,20,883
15170,1359533,Sikandar Raza,11,182
15171,1359534,A Zampa,2,15
15172,1359534,Anuj Rawat,29,318
15173,1359534,D Padikkal,4,1559
15174,1359534,Dhruv Jurel,1,347
15175,1359534,F du Plessis,55,4571
15176,1359534,GJ Maxwell,54,2772
15177,1359534,JC Buttler,0,3583
15178,1359534,JE Root,10,10
15179,1359534,KD Karthik,0,4843
15180,1359534,KM Asif,0,0
15181,1359534,MG Bracewell,9,58
15182,1359534,MK Lomror,1,527
15183,1359534,SO Hetmyer,35,1243
15184,1359534,SV Samson,4,4419
15185,1359534,Sandeep Sharma,0,54
15186,1359534,V Kohli,18,8014
15187,1359534,YBK Jaiswal,0,1607
15188,1359535,AD Russell,2,2488
15189,1359535,AM Rahane,16,4642
15190,1359535,AT Rayudu,4,4348
15191,1359535,DP Conway,30,924
15192,1359535,JJ Roy,12,614
15193,1359535,MM Ali,1,1162
15194,1359535,MS Dhoni,2,5243
15195,1359535,N Rana,57,2636
15196,1359535,RA Jadeja,20,2959
15197,1359535,RD Gaikwad,17,2380
15198,1359535,RK Singh,54,893
15199,1359535,Rahmanullah Gurbaz,1,289
15200,1359535,S Dube,48,1502
15201,1359535,VR Iyer,9,1326
15202,1359536,AK Markram,10,995
15203,1359536,Abdul Samad,4,579
15204,1359536,Abhishek Sharma,5,1377
15205,1359536,Anmolpreet Singh,5,139
15206,1359536,B Kumar,27,306
15207,1359536,B Sai Sudharsan,47,1034
15208,1359536,DA Miller,7,2924
15209,1359536,Fazalhaq Farooqi,1,3
15210,1359536,H Klaasen,64,993
15211,1359536,HH Pandya,8,2534
15212,1359536,M Jansen,3,66
15213,1359536,M Markande,18,48
15214,1359536,MD Shanaka,9,26
15215,1359536,MM Sharma,0,124
15216,1359536,Mohammed Shami,0,74
15217,1359536,Noor Ahmad,0,13
15218,1359536,R Tewatia,3,1013
15219,1359536,RA Tripathi,1,2236
15220,1359536,Rashid Khan,0,545
15221,1359536,Sanvir Singh,7,25
15222,1359536,Shubman Gill,101,3216
15223,1359536,WP Saha,0,2934
15224,1359537,C Green,4,707
15225,1359537,DJ Hooda,5,1466
15226,1359537,Ishan Kishan,59,2644
15227,1359537,KH Pandya,49,1647
15228,1359537,MP Stoinis,89,1866
15229,1359537,N Pooran,8,1769
15230,1359537,N Wadhera,16,350
15231,1359537,PN Mankad,0,97
15232,1359537,Q de Kock,16,3160
15233,1359537,RG Sharma,37,6630
15234,1359537,SA Yadav,7,3594
15235,1359537,TH David,32,659
15236,1359537,Vishnu Vinod,2,56
15237,1359538,Atharva Taide,55,247
15238,1359538,DA Warner,46,6567
15239,1359538,Harpreet Brar,0,233
15240,1359538,JM Sharma,0,730
15241,1359538,LS Livingstone,94,939
15242,1359538,M Shahrukh Khan,6,553
15243,1359538,P Simran Singh,22,756
15244,1359538,PD Salt,26,653
15245,1359538,PP Shaw,54,1892
15246,1359538,RR Rossouw,82,473
15247,1359538,S Dhawan,0,6769
15248,1359538,SM Curran,11,883
15249,1359539,AK Markram,18,995
15250,1359539,Abhishek Sharma,11,1377
15251,1359539,F du Plessis,71,4571
15252,1359539,GD Phillips,5,65
15253,1359539,GJ Maxwell,5,2772
15254,1359539,H Klaasen,104,993
15255,1359539,HC Brook,27,190
15256,1359539,MG Bracewell,4,58
15257,1359539,RA Tripathi,15,2236
15258,1359539,V Kohli,100,8014
15259,1359540,Atharva Taide,19,247
15260,1359540,D Padikkal,51,1559
15261,1359540,Dhruv Jurel,10,347
15262,1359540,JC Buttler,0,3583
15263,1359540,JM Sharma,44,730
15264,1359540,LS Livingstone,9,939
15265,1359540,M Shahrukh Khan,41,553
15266,1359540,P Simran Singh,2,756
15267,1359540,R Parag,20,1173
15268,1359540,S Dhawan,17,6769
15269,1359540,SM Curran,49,883
15270,1359540,SO Hetmyer,46,1243
15271,1359540,SV Samson,2,4419
15272,1359540,TA Boult,1,83
15273,1359540,YBK Jaiswal,50,1607
15274,1359541,A Nortje,0,49
15275,1359541,AR Patel,15,1653
15276,1359541,Aman Hakim Khan,7,115
15277,1359541,C Sakariya,0,20
15278,1359541,DA Warner,86,6567
15279,1359541,DP Conway,87,924
15280,1359541,Kuldeep Yadav,0,183
15281,1359541,Lalit Yadav,6,305
15282,1359541,MS Dhoni,5,5243
15283,1359541,PD Salt,3,653
15284,1359541,PP Shaw,5,1892
15285,1359541,RA Jadeja,20,2959
15286,1359541,RD Gaikwad,79,2380
15287,1359541,RR Rossouw,0,473
15288,1359541,S Dube,22,1502
15289,1359541,YV Dhull,13,16
15290,1359542,A Badoni,25,634
15291,1359542,AD Russell,7,2488
15292,1359542,JJ Roy,45,614
15293,1359542,K Gowtham,11,247
15294,1359542,KH Pandya,9,1647
15295,1359542,KS Sharma,3,16
15296,1359542,MP Stoinis,0,1866
15297,1359542,N Pooran,58,1769
15298,1359542,N Rana,8,2636
15299,1359542,Naveen-ul-Haq,2,18
15300,1359542,PN Mankad,26,97
15301,1359542,Q de Kock,28,3160
15302,1359542,RK Singh,67,893
15303,1359542,Rahmanullah Gurbaz,10,289
15304,1359542,Ravi Bishnoi,2,32
15305,1359542,SN Thakur,3,307
15306,1359542,SP Narine,1,1534
15307,1359542,VG Arora,1,9
15308,1359542,VR Iyer,24,1326
15309,1359543,AK Markram,13,995
15310,1359543,C Green,100,707
15311,1359543,GD Phillips,1,65
15312,1359543,H Klaasen,18,993
15313,1359543,HC Brook,0,190
15314,1359543,Ishan Kishan,14,2644
15315,1359543,MA Agarwal,83,2669
15316,1359543,RG Sharma,56,6630
15317,1359543,SA Yadav,25,3594
15318,1359543,Sanvir Singh,4,25
15319,1359543,Vivrant Sharma,69,69
15320,1359544,Anuj Rawat,23,318
15321,1359544,DA Miller,6,2924
15322,1359544,F du Plessis,28,4571
15323,1359544,GJ Maxwell,11,2772
15324,1359544,KD Karthik,0,4843
15325,1359544,MD Shanaka,0,26
15326,1359544,MG Bracewell,26,58
15327,1359544,MK Lomror,1,527
15328,1359544,R Tewatia,4,1013
15329,1359544,Shubman Gill,104,3216
15330,1359544,V Kohli,101,8014
15331,1359544,V Shankar,53,1115
15332,1359544,WP Saha,12,2934
15333,1370350,AM Rahane,17,4642
15334,1370350,AT Rayudu,17,4348
15335,1370350,DA Miller,4,2924
15336,1370350,DG Nalkande,0,12
15337,1370350,DP Conway,40,924
15338,1370350,HH Pandya,8,2534
15339,1370350,MD Shanaka,17,26
15340,1370350,MM Ali,9,1162
15341,1370350,MS Dhoni,1,5243
15342,1370350,Mohammed Shami,5,74
15343,1370350,Noor Ahmad,7,13
15344,1370350,R Tewatia,3,1013
15345,1370350,RA Jadeja,22,2959
15346,1370350,RD Gaikwad,60,2380
15347,1370350,Rashid Khan,30,545
15348,1370350,S Dube,1,1502
15349,1370350,Shubman Gill,42,3216
15350,1370350,V Shankar,14,1115
15351,1370350,WP Saha,12,2934
15352,1370351,A Badoni,1,634
15353,1370351,C Green,41,707
15354,1370351,CJ Jordan,4,81
15355,1370351,DJ Hooda,15,1466
15356,1370351,HR Shokeen,0,66
15357,1370351,Ishan Kishan,15,2644
15358,1370351,K Gowtham,2,247
15359,1370351,KH Pandya,8,1647
15360,1370351,KR Mayers,18,379
15361,1370351,MP Stoinis,40,1866
15362,1370351,Mohsin Khan,0,25
15363,1370351,N Pooran,0,1769
15364,1370351,N Wadhera,23,350
15365,1370351,Naveen-ul-Haq,1,18
15366,1370351,PN Mankad,3,97
15367,1370351,RG Sharma,11,6630
15368,1370351,Ravi Bishnoi,3,32
15369,1370351,SA Yadav,33,3594
15370,1370351,TH David,13,659
15371,1370351,Tilak Varma,26,1156
15372,1370352,B Sai Sudharsan,43,1034
15373,1370352,C Green,30,707
15374,1370352,CJ Jordan,2,81
15375,1370352,HH Pandya,28,2534
15376,1370352,JP Behrendorff,3,6
15377,1370352,K Kartikeya,6,9
15378,1370352,N Wadhera,4,350
15379,1370352,PP Chawla,0,624
15380,1370352,RG Sharma,8,6630
15381,1370352,Rashid Khan,5,545
15382,1370352,SA Yadav,61,3594
15383,1370352,Shubman Gill,129,3216
15384,1370352,TH David,2,659
15385,1370352,Tilak Varma,43,1156
15386,1370352,Vishnu Vinod,5,56
15387,1370352,WP Saha,18,2934
15388,1370353,AM Rahane,27,4642
15389,1370353,AT Rayudu,19,4348
15390,1370353,B Sai Sudharsan,96,1034
15391,1370353,DP Conway,47,924
15392,1370353,HH Pandya,21,2534
15393,1370353,MS Dhoni,0,5243
15394,1370353,RA Jadeja,15,2959
15395,1370353,RD Gaikwad,26,2380
15396,1370353,Rashid Khan,0,545
15397,1370353,S Dube,32,1502
15398,1370353,Shubman Gill,39,3216
15399,1370353,WP Saha,54,2934
15400,1422119,AM Rahane,27,4642
15401,1422119,Anuj Rawat,48,318
15402,1422119,C Green,18,707
15403,1422119,DJ Mitchell,22,351
15404,1422119,F du Plessis,35,4571
15405,1422119,GJ Maxwell,0,2772
15406,1422119,KD Karthik,38,4843
15407,1422119,R Ravindra,37,222
15408,1422119,RA Jadeja,25,2959
15409,1422119,RD Gaikwad,15,2380
15410,1422119,RM Patidar,0,799
15411,1422119,S Dube,34,1502
15412,1422119,V Kohli,21,8014
15413,1422120,AR Patel,21,1653
15414,1422120,Abishek Porel,32,360
15415,1422120,DA Warner,29,6567
15416,1422120,Harpreet Brar,2,233
15417,1422120,JM Bairstow,9,1589
15418,1422120,JM Sharma,9,730
15419,1422120,Kuldeep Yadav,1,183
15420,1422120,LS Livingstone,38,939
15421,1422120,MR Marsh,20,665
15422,1422120,P Simran Singh,26,756
15423,1422120,RK Bhui,3,10
15424,1422120,RR Pant,18,3297
15425,1422120,S Dhawan,22,6769
15426,1422120,SD Hope,33,183
15427,1422120,SM Curran,63,883
15428,1422120,Shashank Singh,0,423
15429,1422120,Sumit Kumar,2,18
15430,1422120,T Stubbs,5,405
15431,1422121,AD Russell,64,2488
15432,1422121,AK Markram,18,995
15433,1422121,Abdul Samad,15,579
15434,1422121,Abhishek Sharma,32,1377
15435,1422121,H Klaasen,63,993
15436,1422121,M Jansen,1,66
15437,1422121,MA Agarwal,32,2669
15438,1422121,MA Starc,6,105
15439,1422121,N Rana,9,2636
15440,1422121,PD Salt,54,653
15441,1422121,PJ Cummins,0,515
15442,1422121,RA Tripathi,20,2236
15443,1422121,RK Singh,23,893
15444,1422121,Ramandeep Singh,35,170
15445,1422121,SP Narine,2,1534
15446,1422121,SS Iyer,0,3131
15447,1422121,Shahbaz Ahmed,16,536
15448,1422121,VR Iyer,7,1326
15449,1422122,A Badoni,1,634
15450,1422122,D Padikkal,0,1559
15451,1422122,DJ Hooda,26,1466
15452,1422122,Dhruv Jurel,20,347
15453,1422122,JC Buttler,11,3583
15454,1422122,KH Pandya,3,1647
15455,1422122,KL Rahul,58,4689
15456,1422122,MP Stoinis,3,1866
15457,1422122,N Pooran,64,1769
15458,1422122,Q de Kock,4,3160
15459,1422122,R Parag,43,1173
15460,1422122,SO Hetmyer,5,1243
15461,1422122,SV Samson,82,4419
15462,1422122,YBK Jaiswal,24,1607
15463,1422123,Azmatullah Omarzai,17,42
15464,1422123,B Sai Sudharsan,45,1034
15465,1422123,D Brevis,46,230
15466,1422123,DA Miller,12,2924
15467,1422123,G Coetzee,1,14
15468,1422123,HH Pandya,11,2534
15469,1422123,Ishan Kishan,0,2644
15470,1422123,JJ Bumrah,1,68
15471,1422123,Naman Dhir,20,140
15472,1422123,PP Chawla,0,624
15473,1422123,R Tewatia,22,1013
15474,1422123,RG Sharma,43,6630
15475,1422123,Rashid Khan,4,545
15476,1422123,SZ Mulani,1,1
15477,1422123,Shubman Gill,31,3216
15478,1422123,TH David,11,659
15479,1422123,Tilak Varma,25,1156
15480,1422123,V Shankar,6,1115
15481,1422123,WP Saha,19,2934
15482,1422124,Anuj Rawat,11,318
15483,1422124,C Green,3,707
15484,1422124,F du Plessis,3,4571
15485,1422124,GJ Maxwell,3,2772
15486,1422124,Harpreet Brar,2,233
15487,1422124,JM Bairstow,8,1589
15488,1422124,JM Sharma,27,730
15489,1422124,KD Karthik,28,4843
15490,1422124,LS Livingstone,17,939
15491,1422124,MK Lomror,17,527
15492,1422124,P Simran Singh,25,756
15493,1422124,RM Patidar,18,799
15494,1422124,S Dhawan,45,6769
15495,1422124,SM Curran,23,883
15496,1422124,Shashank Singh,21,423
15497,1422124,V Kohli,77,8014
15498,1422125,AM Rahane,12,4642
15499,1422125,Azmatullah Omarzai,11,42
15500,1422125,B Sai Sudharsan,37,1034
15501,1422125,DA Miller,21,2924
15502,1422125,DJ Mitchell,24,351
15503,1422125,R Ravindra,46,222
15504,1422125,R Tewatia,6,1013
15505,1422125,RA Jadeja,7,2959
15506,1422125,RD Gaikwad,46,2380
15507,1422125,Rashid Khan,1,545
15508,1422125,S Dube,51,1502
15509,1422125,SH Johnson,5,6
15510,1422125,Sameer Rizvi,14,51
15511,1422125,Shubman Gill,8,3216
15512,1422125,UT Yadav,10,208
15513,1422125,V Shankar,12,1115
15514,1422125,WP Saha,21,2934
15515,1422126,AK Markram,42,995
15516,1422126,Abhishek Sharma,63,1377
15517,1422126,H Klaasen,80,993
15518,1422126,HH Pandya,24,2534
15519,1422126,Ishan Kishan,34,2644
15520,1422126,MA Agarwal,11,2669
15521,1422126,Naman Dhir,30,140
15522,1422126,R Shepherd,15,115
15523,1422126,RG Sharma,26,6630
15524,1422126,TH David,42,659
15525,1422126,TM Head,62,772
15526,1422126,Tilak Varma,64,1156
15527,1422127,AR Patel,15,1653
15528,1422127,Abishek Porel,9,360
15529,1422127,DA Warner,49,6567
15530,1422127,Dhruv Jurel,20,347
15531,1422127,JC Buttler,11,3583
15532,1422127,MR Marsh,23,665
15533,1422127,R Ashwin,29,800
15534,1422127,R Parag,84,1173
15535,1422127,RK Bhui,0,10
15536,1422127,RR Pant,28,3297
15537,1422127,SO Hetmyer,14,1243
15538,1422127,SV Samson,15,4419
15539,1422127,T Stubbs,44,405
15540,1422127,YBK Jaiswal,5,1607
15541,1422128,Anuj Rawat,3,318
15542,1422128,C Green,33,707
15543,1422128,F du Plessis,8,4571
15544,1422128,GJ Maxwell,28,2772
15545,1422128,KD Karthik,20,4843
15546,1422128,PD Salt,30,653
15547,1422128,RK Singh,5,893
15548,1422128,RM Patidar,3,799
15549,1422128,SP Narine,47,1534
15550,1422128,SS Iyer,39,3131
15551,1422128,V Kohli,83,8014
15552,1422128,VR Iyer,50,1326
15553,1422129,A Badoni,8,634
15554,1422129,D Padikkal,9,1559
15555,1422129,JM Bairstow,42,1589
15556,1422129,JM Sharma,6,730
15557,1422129,KH Pandya,43,1647
15558,1422129,KL Rahul,15,4689
15559,1422129,LS Livingstone,28,939
15560,1422129,MP Stoinis,19,1866
